1164700,SBI CAMPUS - AN AFFILIATE OF SANFORD-BRO,MELVILLE,NY,Proprietary - 2 Year," $1,508,391 ", 402 
2192200,THOMAS EDISON STATE COLLEGE,TRENTON,NJ,Public - 4 Year," $5,246,095 "," 2,227 "
1167000,YESHIVA OF NITRA RABBINICAL COLLEGE -,MOUNT KISCO,NY,Private - 4 Year," $947,725 ", 179 
1167200,MENDOCINO COLLEGE,UKIAH,CA,Public - 2 Year," $5,582,852 "," 1,668 "
1167300,MAINE COLLEGE OF ART,PORTLAND,ME,Private - 4 Year," $671,925 ", 162 
1167700,MEMORIAL SLOAN KETTERING CANCER CTR,NEW YORK,NY,Private - 2 Year," $7,770 ", 2 
1167800,SUNY INST OF TECHNOLOGY UTICA ROME,UTICA,NY,Public - 4 Year," $2,752,721 ", 732 
1169700,VINAL REGIONAL VOC TECH SCHOOL,MIDDLETOWN,CT,Public - 2 Year," $108,814 ", 23 
1170700,NORTH-WEST COLLEGE,WEST COVINA,CA,Proprietary - 2 Year," $2,941,957 ", 770 
757302,NATURAL MOTION INST OF HAIR DESIGN,JERSEY CITY,NJ,Proprietary - 2 Year," $336,078 ", 102 
1171100,UNIVERSITY OF HOUSTON-CLEAR LAKE,HOUSTON,TX,Public - 4 Year," $7,976,854 "," 2,173 "
1171500,SCHUYLKILL HEALTH SCHOOL OF NURSING,POTTSVILLE,PA,Private - 2 Year," $139,501 ", 33 
394100,COLEGIO UNIVERSITARIO DEL ESTE,CAROLINA,PR,Private - 4 Year," $49,644,103 "," 11,754 "
1171900,UNIVERSIDAD DEL TURABO,GURABO,PR,Private - 4 Year," $56,942,220 "," 13,177 "
1172500,COLLINS SCHOOL OF COSMETOLOGY,MIDDLESBORO,KY,Proprietary - 2 Year," $229,825 ", 57 
1172700,DELAWARE TECH & CMTY CLG-TERRY,DOVER,DE,Public - 2 Year," $5,165,047 "," 1,741 "
117801,COLG OF MARIN-INDIAN VALLEY CMPS,NOVATO,CA,Public - 2 Year, $694 , 1 
1174400,NATIONAL BEAUTY COLLEGE,NORTH CANTON,OH,Proprietary - 2 Year," $278,556 ", 76 
1174500,OHIO TECHNICAL COLLEGE,CLEVELAND,OH,Proprietary - 2 Year," $3,817,810 "," 1,030 "
1174900,WOOD COUNTY SCH OF PRAC NURSING,PARKERSBURG,WV,Public - 2 Year," $133,113 ", 30 
1179900,PAUL MITCHELL THE SCHOOL FAYETTEVILLE,FAYETTEVILLE,NC,Proprietary - 2 Year," $1,608,952 ", 435 
1180200,ARIZONA ACADEMY OF BEAUTY-NORTH,TUCSON,AZ,Proprietary - 2 Year," $206,216 ", 65 
1054207,EMPIRE BEAUTY SCHOOL - FLAGSTAFF,FLAGSTAFF,AZ,Proprietary - 2 Year," $1,229,292 ", 332 
1181000,TAYLOR BUSINESS INSTITUTE,CHICAGO,IL,Proprietary - 2 Year," $773,452 ", 197 
1182100,YESHIVATH ZICHRON MOSHE,SOUTH FALLSBURG,NY,Private - 4 Year," $493,481 ", 111 
1182400,WISCONSIN INDIANHEAD TECH CLG WITC,SHELL LAKE,WI,Public - 2 Year," $6,410,821 "," 1,934 "
1182500,OHIO STATE SCHOOL OF COSMETOLOGY,COLUMBUS,OH,Proprietary - 2 Year," $146,857 ", 40 
1183000,BERK TRADE AND BUSINESS SCHOOL,LONG ISLAND CITY,NY,Proprietary - 2 Year," $588,448 ", 196 
1184100,JOHN JAY BEAUTY COLLEGE,NEW ORLEANS,LA,Proprietary - 2 Year," $122,009 ", 32 
1184300,NORWICH TECHNICAL HIGH SCHOOL,NORWICH,CT,Public - 2 Year," $90,000 ", 18 
732969,ITT TECHNICAL INSTITUTE,PORTLAND,OR,Proprietary - 4 Year," $4,437,711 "," 1,204 "
1185800,EVEREST COLLEGE,SKOKIE,IL,Proprietary - 2 Year," $5,200,960 "," 1,570 "
1185900,WORD OF LIFE BIBLE INSTITUTE,POTTERSVILLE,NY,Private - 2 Year," $1,175,236 ", 279 
1186200,NORTHLAND PIONEER COLLEGE,HOLBROOK,AZ,Public - 2 Year," $2,953,471 "," 1,071 "
1186400,MOHAVE COMMUNITY COLLEGE,KINGMAN,AZ,Public - 2 Year," $9,484,276 "," 3,058 "
1186500,CALIFORNIA HAIR DESIGN ACADEMY,SAN DIEGO,CA,Proprietary - 2 Year," $861,490 ", 217 
1186600,LU ROSS ACADEMY,VENTURA,CA,Proprietary - 2 Year," $914,224 ", 240 
1191900,BEAVER FALLS BEAUTY ACADEMY,BEAVER FALLS,PA,Proprietary - 2 Year," $200,542 ", 60 
1192100,WESTCHESTER SCH OF BEAUTY CULTURE,MOUNT VERNON,NY,Proprietary - 2 Year," $301,680 ", 111 
1192200,BETH HATALMUD RABBINICAL CLG,BROOKLYN,NY,Private - 4 Year," $171,350 ", 31 
1192600,LEON'S BEAUTY SCHOOL,GREENSBORO,NC,Proprietary - 2 Year," $544,938 ", 140 
1193000,ROXBURY COMMUNITY COLLEGE,ROXBURY,MA,Public - 2 Year," $6,353,344 "," 2,024 "
1194000,ICPR JUNIOR COLLEGE,SAN JUAN,PR,Proprietary - 2 Year," $14,184,285 "," 3,614 "
1194100,AMERICAN UNIVERSITY OF PUERTO RICO,BAYAMON,PR,Private - 4 Year," $4,304,997 "," 1,031 "
2052200,BLACK RIVER TECHNICAL COLLEGE,POCAHONTAS,AR,Public - 2 Year," $6,900,438 "," 1,810 "
1195000,THE CORCORAN COLLEGE OF ART & DESIG,WASHINGTON,DC,Private - 4 Year," $484,465 ", 117 
2165900,CHILLICOTHE BEAUTY ACADEMY,CHILLICOTHE,MO,Proprietary - 2 Year," $56,511 ", 15 
1198400,OHR HAMEIR THEOLOGICAL SEMINARY,PEEKSKILL,NY,Private - 4 Year," $311,731 ", 67 
1198900,TALMUDICAL ACADEMY,ADELPHIA,NJ,Private - 4 Year," $270,481 ", 52 
2505800,YESHIVA KARLIN STOLIN RAB INSTITUTE,BROOKLYN,NY,Private - 4 Year," $556,500 ", 101 
1201100,TALMUDICAL SEM OHOLEI TORAH,BROOKLYN,NY,Private - 4 Year," $1,403,650 ", 269 
1201500,AUSTIN COMMUNITY COLLEGE,AUSTIN,TX,Public - 2 Year," $37,911,961 "," 13,290 "
1202000,VICTORIA BEAUTY COLLEGE,VICTORIA,TX,Proprietary - 2 Year," $291,757 ", 93 
1202600,JE BOUTIQUE COLLEGE OF BEAUTY,EL CAJON,CA,Proprietary - 2 Year," $782,637 ", 197 
1202700,GALEN COLLEGE OF CALIFORNIA,FRESNO,CA,Proprietary - 2 Year," $159,343 ", 51 
1203100,SAN DIEGO CHRISTIAN COLLEGE,EL CAJON,CA,Private - 4 Year," $2,107,385 ", 557 
2055400,BOSSIER PARISH COMMUNITY COLLEGE,BOSSIER CITY,LA,Public - 2 Year," $20,127,565 "," 5,348 "
1204200,MANSFIELD BEAUTY SCHOOLS,QUINCY,MA,Proprietary - 2 Year," $134,454 ", 53 
1205000,ROSEDALE TECHNICAL INSTITUTE,PITTSBURGH,PA,Private - 2 Year," $1,700,798 ", 408 
1205100,PRO WAY HAIR SCHOOL,STONE MOUNTAIN,GA,Proprietary - 2 Year," $1,013,491 ", 278 
1205900,TRINITY BIBLE COLLEGE,ELLENDALE,ND,Private - 4 Year," $647,786 ", 152 
1206100,EVEREST COLLEGE,SAN JOSE,CA,Proprietary - 2 Year," $861,337 ", 260 
1206400,HAMILTON TECHNICAL COLLEGE,DAVENPORT,IA,Proprietary - 4 Year," $1,109,857 ", 277 
1206800,MANSFIELD BEAUTY SCHOOL,SPRINGFIELD,MA,Proprietary - 2 Year," $116,443 ", 38 
1208800,SULLIVAN COLLEGE OF TECHNOLOGY AND DESIG,LOUISVILLE,KY,Proprietary - 4 Year," $1,358,639 ", 406 
1209000,ROBERT FIANCE BEAUTY SCHOOLS,PERTH AMBOY,NJ,Proprietary - 2 Year," $635,309 ", 202 
1209200,KENNETH SHULER SCHOOL OF COSMETOLOGY,ROCK HILL,SC,Proprietary - 2 Year," $1,186,678 ", 337 
1210500,NATIONAL PARK COMMUNITY COLLEGE,HOT SPRINGS,AR,Public - 2 Year," $8,084,087 "," 2,215 "
1210700,INSTITUTE OF DESIGN & CONSTRUCTION,BROOKLYN,NY,Private - 2 Year," $250,997 ", 81 
1212300,"UNIVERSITY OF PUERTO RICO, AGUADILLA REG",AGUADILLA,PR,Public - 4 Year," $10,766,282 "," 2,296 "
1212800,SOUTHWESTERN COLLEGE,DAYTON,OH,Proprietary - 2 Year," $4,151,477 "," 1,389 "
1215400,CALIFORNIA INSTITUTE OF INTEGRAL STUDIES,SAN FRANCISCO,CA,Private - 4 Year," $240,595 ", 69 
1216400,TENNESSEE TECHNICAL CNTR AT RIPLEY,RIPLEY,TN,Public - 2 Year," $524,926 ", 157 
1216500,ATLANTA METROPOLITAN COLLEGE,ATLANTA,GA,Public - 4 Year," $10,069,215 "," 2,838 "
1216600,CAROUSEL BEAUTY COLLEGE,DAYTON,OH,Proprietary - 2 Year," $718,128 ", 211 
2063100,MBTI BUSINESS TRNG INSTITUTE,SAN JUAN,PR,Proprietary - 2 Year," $19,352,894 "," 4,971 "
1218200,CHATTAHOOCHEE VALLEY CMTY CLG,PHENIX CITY,AL,Public - 2 Year," $5,080,299 "," 1,419 "
1218300,BURLINGTON COLLEGE,BURLINGTON,VT,Private - 4 Year," $468,111 ", 117 
1218700,BLACKSTONE VALLEY VOCATIONAL REGIONAL SC,UPTON,MA,Public - 2 Year," $62,325 ", 16 
1220300,MEMORIAL HOSPITAL SCH OF NURSING,ALBANY,NY,Private - 2 Year," $117,751 ", 40 
1224800,CENTRAL SCHOOL OF PRACTICAL NURSING,CLEVELAND,OH,Private - 2 Year," $284,717 ", 88 
530600,BATES TECHNICAL COLLEGE,TACOMA,WA,Public - 2 Year," $3,614,725 ", 992 
1226000,EAST ARKANSAS COMMUNITY COLLEGE,FORREST CITY,AR,Public - 2 Year," $2,888,427 ", 765 
1226100,NORTH ARKANSAS COLLEGE,HARRISON,AR,Public - 2 Year," $6,139,573 "," 1,699 "
1226300,ATLANTIC TECHNICAL CENTER,COCONUT CREEK,FL,Public - 2 Year," $1,306,726 ", 357 
2190700,FORTIS COLLEGE,CENTERVILLE,OH,Proprietary - 4 Year," $13,393,101 "," 3,468 "
1226800,BALDWIN BEAUTY SCHOOL #5,AUSTIN,TX,Proprietary - 2 Year," $537,568 ", 155 
1227200,MOORE-NORMAN TECHNOLOGY CENTER,NORMAN,OK,Public - 2 Year," $819,566 ", 233 
1229100,WRIGHT BEAUTY ACADEMY,BATTLE CREEK,MI,Proprietary - 2 Year," $212,428 ", 59 
1229300,VEEB NASSAU CNTY SCHL OF PRACT NURS,UNIONDALE,NY,Public - 2 Year," $531,624 ", 119 
1229500,JZ TREND ACADEMY PAUL MITCHELL PARTNER S,BISMARCK,ND,Proprietary - 2 Year," $111,958 ", 32 
1229700,LAREDO BEAUTY COLLEGE,LAREDO,TX,Proprietary - 2 Year," $755,109 ", 212 
1230000,PALMER COLLEGE OF CHIROPRACTIC,DAVENPORT,IA,Private - 4 Year," $171,339 ", 44 
1230900,UNIVERSITY OF WESTERN STATES,PORTLAND,OR,Private - 4 Year," $128,408 ", 58 
177201,TRINITY INTERNATIONAL UNIVERSITY - SOUTH,DAVIE,FL,Private - 4 Year," $705,487 ", 218 
1231500,CORNISH COLLEGE OF THE ARTS,SEATTLE,WA,Private - 4 Year," $1,235,746 ", 292 
1231600,MANCHESTER BEAUTY COLLEGE,FRESNO,CA,Proprietary - 2 Year," $368,047 ", 104 
1231700,TULARE BEAUTY COLLEGE,TULARE,CA,Proprietary - 2 Year," $169,950 ", 45 
1232800,NORTHWESTERN HEALTH SCIENCES UNIV,BLOOMINGTON,MN,Private - 4 Year," $151,114 ", 51 
1234300,ARTISTIC BEAUTY COLLEGES-PHOENIX,GLENDALE,AZ,Proprietary - 2 Year," $1,159,117 ", 312 
750205,BERKELEY COLLEGE - CLIFTON,CLIFTON,NJ,Proprietary - 4 Year," $3,616,105 "," 1,280 "
1234700,PHAGANS CENTRAL OREGON BEAUTY CLG,BEND,OR,Proprietary - 2 Year," $521,648 ", 141 
1234800,PHAGANS BEAUTY COLLEGE,CORVALLIS,OR,Proprietary - 2 Year," $285,760 ", 70 
1235000,PHAGANS SCHOOL OF HAIR DESIGN,MILWAUKIE,OR,Proprietary - 2 Year," $668,479 ", 175 
1235100,PHAGANS SCHOOL OF BEAUTY,SALEM,OR,Proprietary - 2 Year," $329,122 ", 81 
1235800,PLAZA COLLEGE,JACKSON HEIGHTS,NY,Proprietary - 4 Year," $5,015,172 "," 1,225 "
1235900,B M SPURR SCHOOL OF PRAC NURSING,GLEN DALE,WV,Private - 2 Year," $45,635 ", 10 
1236200,NORTHWESTERN COLLEGE,CHICAGO,IL,Proprietary - 2 Year," $4,783,888 "," 1,628 "
1236400,SAINT VINCENTS CATHOLIC MEDICAL CENTERS,FLUSHING,NY,Proprietary - 2 Year," $1,351,219 ", 362 
1238600,SOUTHEASTERN TECHNICAL INSTITUTE,SOUTH EASTON,MA,Public - 2 Year," $227,325 ", 62 
2104300,OTSEGO AREA SCHOOL OF PRAC NURSING,STAMFORD,NY,Public - 2 Year," $135,600 ", 29 
1240700,SCHUYLER-CHEMUNG-TIOGA BOCES,ELMIRA,NY,Public - 2 Year," $339,767 ", 87 
1242500,STONE ACADEMY,WEST HAVEN,CT,Proprietary - 2 Year," $3,515,762 "," 1,120 "
2220900,COSSATOT COMMUNITY COLLEGE,DE QUEEN,AR,Public - 2 Year," $2,843,680 ", 769 
2111100,RICH MOUNTAIN COMMUNITY COLLEGE,MENA,AR,Public - 2 Year," $1,736,277 ", 502 
1244600,UNIVERSAL COLLEGE OF BEAUTY,LOS ANGELES,CA,Proprietary - 2 Year," $374,043 ", 99 
1245200,EVERGREEN VALLEY COLLEGE,SAN JOSE,CA,Public - 2 Year," $12,466,621 "," 3,326 "
1246100,LINCOLN TECHNICAL INSTITUTE,EDISON,NJ,Proprietary - 4 Year," $11,405,613 "," 3,421 "
1246200,HOHOKUS - HACKENSACK SCHOOL OF BUSINESS,HACKENSACK,NJ,Proprietary - 2 Year," $1,631,290 ", 517 
2052700,NORTHEAST TECHNOLOGY CENTER,PRYOR,OK,Public - 2 Year," $861,870 ", 272 
2060800,MERIDIAN TECHNOLOGY CENTER,STILLWATER,OK,Public - 2 Year," $637,170 ", 186 
1248200,ATI TECHNICAL TRAINING CENTER,DALLAS,TX,Proprietary - 2 Year," $421,740 ", 172 
1248300,COSMETOLOGY CAREER CENTER-A PAUL MITCHEL,CARROLLTON,TX,Proprietary - 2 Year," $1,923,341 ", 527 
1250000,RANKEN TECHNICAL COLLEGE,ST LOUIS,MO,Private - 4 Year," $4,310,340 "," 1,398 "
565500,HACIENDA LA PUENTE ADULT EDUC CTR,LA PUENTE,CA,Public - 2 Year," $1,253,045 ", 378 
1252300,TALMUDICAL YESHIVA OF PHILA,PHILADELPHIA,PA,Private - 4 Year," $139,252 ", 32 
1252500,CARIBBEAN UNIVERSITY,BAYAMON,PR,Private - 4 Year," $17,612,965 "," 4,132 "
1254400,FIRST COAST TECHNICAL COLLEGE,ST. AUGUSTINE,FL,Public - 2 Year," $1,701,894 ", 557 
1255000,LOS ANGELES MISSION COLLEGE,SYLMAR,CA,Public - 2 Year," $12,596,879 "," 3,759 "
1258900,ERIE 1 BOCES,WEST SENECA,NY,Public - 2 Year," $728,385 ", 173 
1256100,FIVE TOWNS COLLEGE,DIX HILLS,NY,Proprietary - 4 Year," $1,656,417 ", 425 
531100,TULSA COUNTY AREA VOC TECH SCHOOL,TULSA,OK,Public - 2 Year," $1,898,610 ", 571 
1257300,WEST VIRGINIA UNIV-HOSP-RAD TECH,MORGANTOWN,WV,Private - 2 Year," $24,625 ", 5 
1257400,RINGLING SCHOOL OF ART AND DESIGN,SARASOTA,FL,Private - 4 Year," $1,723,919 ", 404 
1258000,ST LOUIS CHRISTIAN COLLEGE,FLORISSANT,MO,Private - 4 Year," $627,252 ", 158 
1258400,ILLINOIS INSTITUTE OF ART (THE),CHICAGO,IL,Proprietary - 4 Year," $14,890,029 "," 4,345 "
1260500,EMPIRE BEAUTY SCHOOL,HANOVER,PA,Proprietary - 2 Year," $1,140,146 ", 344 
1260600,EMPIRE BEAUTY SCHOOL,POTTSVILLE,PA,Proprietary - 2 Year," $1,635,352 ", 446 
1260607,EMPIRE BEAUTY SCHOOL - STATE COLLEGE,STATE COLLEGE,PA,Proprietary - 2 Year," $171,189 ", 48 
1276400,METROPLEX BEAUTY SCHOOL,MESQUITE,TX,Proprietary - 2 Year," $254,778 ", 80 
458701,NORTHEAST IOWA COMMUNITY COLLEGE,PEOSTA,IA,Public - 2 Year," $4,302,061 "," 1,288 "
1265000,MARINELLO SCHOOL OF BEAUTY,BURBANK,CA,Proprietary - 2 Year," $1,935,489 ", 512 
1265200,ONONDAGA CORTLAND MADISON BOCES,LIVERPOOL,NY,Public - 2 Year," $1,951,874 ", 474 
1267000,BEL-REA INST OF ANIMAL TECH,DENVER,CO,Proprietary - 2 Year," $1,732,498 ", 474 
1267200,CAROUSEL BEAUTY COLLEGE,MIDDLETOWN,OH,Proprietary - 2 Year," $95,722 ", 30 
1269300,PELLISSIPPI STATE COMMUNITY COLLEGE,KNOXVILLE,TN,Public - 2 Year," $17,945,264 "," 5,293 "
1274400,SOUTHSIDE REGIONAL MED CTR PROF SCHOOLS,PETERSBURG,VA,Proprietary - 2 Year," $219,737 ", 71 
1275000,EDISON COMMUNITY COLLEGE,PIQUA,OH,Public - 2 Year," $5,071,345 "," 1,610 "
1278300,OSWEGO COUNTY BOCES ADULT CAREERS,MEXICO,NY,Public - 2 Year," $112,661 ", 24 
1281300,JOHN WOOD COMMUNITY COLLEGE,QUINCY,IL,Public - 2 Year," $4,084,823 "," 1,352 "
1282300,PAT GOINS RUSTON BEAUTY SCHOOL,RUSTON,LA,Proprietary - 2 Year," $121,207 ", 32 
1284800,MOLER-HOLLYWOOD BEAUTY COLLEGE,CINCINNATI,OH,Proprietary - 2 Year," $237,121 ", 83 
1285000,INTERNATIONAL SALON AND SPA ACADEMY,COLORADO SPRINGS,CO,Proprietary - 2 Year," $775,747 ", 240 
1286000,ARKANSAS NORTHEASTERN COLLEGE,BLYTHEVILLE,AR,Public - 2 Year," $3,185,462 ", 996 
1287000,SOUTHERN STATE COMMUNITY COLLEGE,HILLSBORO,OH,Public - 2 Year," $7,173,904 "," 2,027 "
1287200,NORTH-WEST COLLEGE,POMONA,CA,Proprietary - 2 Year," $2,795,289 ", 747 
1287300,WYOTECH,LONG BEACH,CA,Proprietary - 2 Year," $11,272,762 "," 3,351 "
450200,CITY COLLEGE OF SAN FRANCISCO,SAN FRANCISCO,CA,Public - 2 Year," $32,363,925 "," 9,572 "
1287500,PICKENS TECHNICAL COLLEGE,AURORA,CO,Public - 2 Year," $856,468 ", 347 
1287700,SANFORD-BROWN COLLEGE,NORWALK,CT,Proprietary - 2 Year," $723,124 ", 206 
1287900,PAT GOINS BENTON ROAD BEAUTY SCHOOL,BOSSIER CITY,LA,Proprietary - 2 Year," $153,816 ", 41 
1288000,PAT GOINS BEAUTY SCHOOL,MONROE,LA,Proprietary - 2 Year," $169,648 ", 38 
1288100,MONTACHUSETT REG VOC TECH SCH,FITCHBURG,MA,Public - 2 Year," $92,194 ", 19 
1289100,ANTONELLI COLLEGE,CINCINNATI,OH,Proprietary - 2 Year," $5,982,787 "," 1,734 "
1289600,VIRGINIA MARTI COLLEGE OF ART AND DESIGN,LAKEWOOD,OH,Proprietary - 2 Year," $492,900 ", 143 
1290400,MONONGALIA CNTY TECH ED CTR,MORGANTOWN,WV,Public - 2 Year," $231,901 ", 56 
1290700,LAKE TAHOE COMMUNITY COLLEGE,SOUTH LAKE TAHOE,CA,Public - 2 Year," $2,110,412 ", 692 
1291300,LEON INSTITUTE OF HAIR DESIGN,BRIDGEPORT,CT,Proprietary - 2 Year," $26,825 ", 6 
757303,EMPIRE BEAUTY SCHOOL - HURSTBOURNE,LOUISVILLE,KY,Proprietary - 2 Year," $1,326,592 ", 362 
945913,EMPIRE BEAUTY SCHOOL - FLORENCE,FLORENCE,KY,Proprietary - 2 Year," $815,857 ", 209 
757305,EMPIRE BEAUTY SCHOOL - DIXIE,LOUISVILLE,KY,Proprietary - 2 Year," $699,828 ", 185 
1291700,EMPIRE BEAUTY SCHOOL,ELIZABETHTOWN,KY,Proprietary - 2 Year," $830,540 ", 207 
817807,EMPIRE BEAUTY SCHOOL - BOSTON,BOSTON,MA,Proprietary - 2 Year," $1,164,755 ", 380 
1292900,SOUTH HILLS BEAUTY ACADEMY,PITTSBURGH,PA,Proprietary - 2 Year," $204,275 ", 62 
1293000,CHARLES & SUE'S SCH OF HAIR DESIGN,BRYAN,TX,Proprietary - 2 Year," $294,189 ", 68 
1293200,TINT SCHOOL OF MAKEUP & COSMETOLOGY,IRVING,TX,Proprietary - 2 Year," $286,677 ", 90 
1293700,ARTISTIC BEAUTY COLLEGES - PARADISE VALL,SCOTTSDALE,AZ,Proprietary - 2 Year," $950,370 ", 253 
1294200,ROSEMEAD BEAUTY SCHOOL,ROSEMEAD,CA,Proprietary - 2 Year," $1,446,905 ", 383 
1294800,ROB ROY ACADEMY,FALL RIVER,MA,Proprietary - 2 Year," $354,002 ", 105 
1295400,HUDSON COUNTY COMMUNITY COLLEGE,JERSEY CITY,NJ,Public - 2 Year," $25,537,003 "," 7,090 "
2189000,ADULT CENTER FOR EDUCATION,ZANESVILLE,OH,Public - 2 Year," $517,546 ", 136 
1054210,EMPIRE BEAUTY SCHOOL - CHENOWETH,LOUISVILLE,KY,Proprietary - 2 Year," $338,629 ", 94 
1297600,NEBRASKA CHRISTIAN COLLEGE,PAPILLION,NE,Private - 4 Year," $280,291 ", 76 
2083600,TESST COLLEGE OF TECHNOLOGY,BELTSVILLE,MD,Proprietary - 2 Year," $1,660,467 ", 509 
1298400,PROFESSIONAL INSTITUTE OF BEAUTY,EL MONTE,CA,Proprietary - 2 Year," $575,688 ", 152 
1298900,OCEANSIDE COLLEGE OF BEAUTY,OCEANSIDE,CA,Proprietary - 2 Year," $334,745 ", 84 
2228300,LAKE TECHNICAL CENTER,EUSTIS,FL,Public - 2 Year," $931,847 ", 288 
2159600,BAPTIST COLLEGE OF FLORIDA (THE),GRACEVILLE,FL,Private - 4 Year," $1,286,993 ", 329 
1300300,NEILSON BEAUTY COLLEGE,DALLAS,TX,Proprietary - 2 Year," $154,529 ", 41 
1300500,OLYMPIAN UNIVERSITY OF COSMETOLOGY,ALAMOGORDO,NM,Proprietary - 2 Year," $4,451,336 "," 1,308 "
1300600,LA' JAMES INTERNATIONAL COLLEGE-CF,CEDAR FALLS,IA,Proprietary - 2 Year," $350,402 ", 84 
1300700,NAZARENE BIBLE COLLEGE,COLORADO SPRINGS,CO,Private - 4 Year," $1,098,637 ", 362 
1301000,LANCASTER BEAUTY SCHOOL,LANCASTER,CA,Proprietary - 2 Year," $430,683 ", 118 
817809,EMPIRE BEAUTY SCHOOL - CENTER CITY PHILA,PHILADELPHIA,PA,Proprietary - 2 Year," $2,505,243 ", 732 
1301600,OGLE SCHOOL HAIR SKIN NAILS,ARLINGTON,TX,Proprietary - 2 Year," $2,197,861 ", 623 
1302200,CITY UNIVERSITY OF SEATTLE,BELLEVUE,WA,Private - 4 Year," $881,500 ", 309 
1302600,MACHZIKEI HADATH RABBINICAL COLLEGE,BROOKLYN,NY,Private - 4 Year," $614,100 ", 114 
1302700,YESHIVATH VIZNITZ,MONSEY,NY,Private - 4 Year," $2,107,700 ", 384 
1302900,BORICUA COLLEGE,NEW YORK,NY,Private - 4 Year," $5,363,888 "," 1,259 "
1303900,SOUTH UNIVERSITY,SAVANNAH,GA,Proprietary - 4 Year," $58,578,525 "," 18,684 "
1307400,AMERICAN BEAUTY COLLEGE,WEST COVINA,CA,Proprietary - 2 Year," $475,645 ", 127 
1308700,CAPRI GARFIELD RIDGE SCH OF BTY CLR,CHICAGO,IL,Proprietary - 2 Year," $316,527 ", 81 
1308800,CAPRI OAK FOREST COLLEGE OF BEAUTY,OAK FOREST,IL,Proprietary - 2 Year," $556,969 ", 152 
1309400,BELLINGHAM BEAUTY SCHOOL,BELLINGHAM,WA,Proprietary - 2 Year," $145,705 ", 37 
1309500,SALON SUCCESS ACADEMY,CORONA,CA,Proprietary - 2 Year," $1,288,210 ", 347 
1321400,ROXBOROUGH MEM HOSP SCH OF NURSING,PHILADELPHIA,PA,Proprietary - 2 Year," $377,768 ", 84 
2092300,HOHOKUS SCHOOL - RETS/NUTLEY,NUTLEY,NJ,Proprietary - 2 Year," $1,852,882 ", 587 
1300800,PHAGANS TIGARD BEAUTY SCHOOL,TIGARD,OR,Proprietary - 2 Year," $207,142 ", 48 
1313200,INTERNATIONAL CLG OF BROADCASTING,DAYTON,OH,Proprietary - 2 Year," $445,191 ", 110 
1313400,YESHIVATH BETH MOSHE,SCRANTON,PA,Private - 4 Year," $83,100 ", 17 
1318900,CONTINENTAL ACADEMIE OF HAIR DESIGN,HUDSON,NH,Proprietary - 2 Year," $196,285 ", 52 
1320800,BAPTIST BIBLE COLLEGE,SPRINGFIELD,MO,Private - 4 Year," $915,350 ", 225 
2087000,OZARKA COLLEGE,MELBOURNE,AR,Public - 2 Year," $5,139,480 "," 1,405 "
1321800,M J MURPHY BTY CLG MT PLEASANT,MOUNT PLEASANT,MI,Proprietary - 2 Year," $316,066 ", 89 
1323100,UNIVERSITY OF HOUSTON-VICTORIA,VICTORIA,TX,Public - 4 Year," $5,090,622 "," 1,328 "
1323200,ACADEMY OF HAIR DESIGN,LAS VEGAS,NV,Proprietary - 2 Year," $606,578 ", 171 
1323400,LORENZO WALKER INST OF TECHNOLOGY,NAPLES,FL,Public - 2 Year," $737,347 ", 212 
542600,SIKESTON CAREER AND TECHNOLOGY CTR,SIKESTON,MO,Public - 2 Year," $222,608 ", 50 
1095200,PNW BOCES LPN PROGRAM,YORKTOWN HEIGHTS,NY,Public - 2 Year," $78,026 ", 24 
1326300,SOUTH HILLS SCHOOL OF BUSINESS & TECHNOL,STATE COLLEGE,PA,Proprietary - 2 Year," $2,010,035 ", 547 
2086400,MARINELLO SCHOOL OF BEAUTY,SANTA CLARE,CA,Proprietary - 2 Year," $2,596,252 ", 765 
2050300,ACADEMY COLLEGE,BLOOMINGTON,MN,Proprietary - 4 Year," $363,256 ", 117 
1100500,KAPLAN COLLEGE,COLUMBUS,OH,Proprietary - 2 Year," $525,543 ", 166 
2519300,OHIO STATE SCH COSMETOLOGY,CANAL WINCHESTER,OH,Proprietary - 2 Year," $562,795 ", 153 
1157200,COLORADO SCHOOL OF TRADES,LAKEWOOD,CO,Proprietary - 2 Year," $558,274 ", 140 
730000,ELI WHITNEY TECHNICAL HIGH SCHOOL,HAMDEN,CT,Public - 2 Year," $96,649 ", 26 
890200,COLUMBIA CENTRO UNIVERSITARIO,CAGUAS,PR,Proprietary - 4 Year," $9,340,374 "," 2,306 "
1170300,PENTA COUNTY JOINT VOCATIONAL SCH,PERRYSBURG,OH,Public - 2 Year," $202,716 ", 48 
2106700,TRINITY LUTHERAN COLLEGE,EVERETT,WA,Private - 4 Year," $335,609 ", 77 
2056100,FOUR RIVERS CAREER CENTER,WASHINGTON,MO,Public - 2 Year," $74,274 ", 18 
834300,AUTRY TECHNOLOGY CENTER,ENID,OK,Public - 2 Year," $462,188 ", 152 
1155300,WM R MOORE COLLEGE OF TECHNOLOGY,MEMPHIS,TN,Private - 2 Year," $246,267 ", 63 
2063500,COASTLINE COMMUNITY COLLEGE,FOUNTAIN VALLEY,CA,Public - 2 Year," $8,630,069 "," 2,729 "
